id,delito,fecha_peticion,fecha_resolucion,resultado,tiempo_resolucion,ano_peticion,mes_peticion,dia_peticion,resuelta
514,violacion,2011-11-18,2012-01-18,concedida,5270400s (~8.71 weeks),2011,11,18,si
514,corrupcion_de_menores,2011-11-18,2012-01-18,concedida,5270400s (~8.71 weeks),2011,11,18,si
515,homicidio,2011-11-23,2012-01-10,concedida,4147200s (~6.86 weeks),2011,11,23,si
515,homicidio,2011-11-23,2012-01-10,concedida,4147200s (~6.86 weeks),2011,11,23,si
515,lesiones,2011-11-23,2012-01-10,concedida,4147200s (~6.86 weeks),2011,11,23,si
516,delito_contra_la_salud,2011-11-29,2012-03-14,concedida,9158400s (~15.14 weeks),2011,11,29,si
517,homicidio,2011-12-01,2012-02-14,concedida,6480000s (~10.71 weeks),2011,12,01,si
517,lesiones,2011-12-01,2012-02-14,concedida,6480000s (~10.71 weeks),2011,12,01,si
518,asociacion_delictuosa,2011-12-04,2012-01-12,concedida,3369600s (~5.57 weeks),2011,12,04,si
518,trata_de_personas,2011-12-04,2012-01-12,concedida,3369600s (~5.57 weeks),2011,12,04,si
518,trafico_de_personas,2011-12-04,2012-01-12,concedida,3369600s (~5.57 weeks),2011,12,04,si
518,lavado_de_dinero,2011-12-04,2012-01-12,concedida,3369600s (~5.57 weeks),2011,12,04,si
518,otros_delitos,2011-12-04,2012-01-12,concedida,3369600s (~5.57 weeks),2011,12,04,si
519,robo,2011-12-09,2012-02-21,concedida,6393600s (~10.57 weeks),2011,12,09,si
520,delito_contra_la_salud,2011-12-13,2012-01-23,concedida,3542400s (~5.86 weeks),2011,12,13,si
521,asalto_sexual_menor,2011-12-16,2012-01-12,concedida,2332800s (~3.86 weeks),2011,12,16,si
522,asociacion_delictuosa,2011-12-16,2012-02-08,concedida,4665600s (~7.71 weeks),2011,12,16,si
522,delito_contra_la_salud,2011-12-16,2012-02-08,concedida,4665600s (~7.71 weeks),2011,12,16,si
523,asociacion_delictuosa,2011-12-23,2012-01-30,concedida,3283200s (~5.43 weeks),2011,12,23,si
523,delito_contra_la_salud,2011-12-23,2012-01-30,concedida,3283200s (~5.43 weeks),2011,12,23,si
524,asociacion_delictuosa,2011-12-23,2012-03-29,concedida,8380800s (~13.86 weeks),2011,12,23,si
524,trata_de_personas,2011-12-23,2012-03-29,concedida,8380800s (~13.86 weeks),2011,12,23,si
524,trafico_de_personas,2011-12-23,2012-03-29,concedida,8380800s (~13.86 weeks),2011,12,23,si
524,lavado_de_dinero,2011-12-23,2012-03-29,concedida,8380800s (~13.86 weeks),2011,12,23,si
525,homicidio,2011-12-26,2012-02-21,concedida,4924800s (~8.14 weeks),2011,12,26,si
526,homicidio,2011-12-26,2012-08-29,concedida,21340800s (~35.29 weeks),2011,12,26,si
526,ataque,2011-12-26,2012-08-29,concedida,21340800s (~35.29 weeks),2011,12,26,si
526,delito_con_arma_de_fuego,2011-12-26,2012-08-29,concedida,21340800s (~35.29 weeks),2011,12,26,si
527,asociacion_delictuosa,2011-12-27,2012-04-16,concedida,9590400s (~15.86 weeks),2011,12,27,si
527,delito_contra_la_salud,2011-12-27,2012-04-16,concedida,9590400s (~15.86 weeks),2011,12,27,si
527,secuestro,2011-12-27,2012-04-16,concedida,9590400s (~15.86 weeks),2011,12,27,si
528,asociacion_delictuosa,2012-01-06,2012-05-07,concedida,10540800s (~17.43 weeks),2012,01,06,si
528,delito_contra_la_salud,2012-01-06,2012-05-07,concedida,10540800s (~17.43 weeks),2012,01,06,si
529,violacion,2012-01-13,2012-02-02,concedida,1728000s (~2.86 weeks),2012,01,13,si
530,asociacion_delictuosa,NA,NA,concedida,NA,NA,NA,NA,si
530,delito_contra_la_salud,NA,NA,concedida,NA,NA,NA,NA,si
530,lavado_de_dinero,NA,NA,concedida,NA,NA,NA,NA,si
531,homicidio,2012-02-11,2012-03-20,concedida,3283200s (~5.43 weeks),2012,02,11,si
532,homicidio,2012-02-19,2012-05-03,concedida,6393600s (~10.57 weeks),2012,02,19,si
533,asociacion_delictuosa,2012-02-22,2012-09-04,concedida,16848000s (~27.86 weeks),2012,02,22,si
533,delito_contra_la_salud,2012-02-22,2012-09-04,concedida,16848000s (~27.86 weeks),2012,02,22,si
533,lavado_de_dinero,2012-02-22,2012-09-04,concedida,16848000s (~27.86 weeks),2012,02,22,si
533,lavado_de_dinero,2012-02-22,2012-09-04,concedida,16848000s (~27.86 weeks),2012,02,22,si
534,asociacion_delictuosa,2012-03-02,2013-08-27,concedida,46915200s (~1.49 years),2012,03,02,si
534,lavado_de_dinero,2012-03-02,2013-08-27,concedida,46915200s (~1.49 years),2012,03,02,si
534,delito_contra_la_salud,2012-03-02,2013-08-27,concedida,46915200s (~1.49 years),2012,03,02,si
535,delito_sexual,2012-03-02,2012-05-21,concedida,6912000s (~11.43 weeks),2012,03,02,si
535,delito_sexual_menores,2012-03-02,2012-05-21,concedida,6912000s (~11.43 weeks),2012,03,02,si
536,asociacion_delictuosa,2012-03-09,2012-09-25,concedida,17280000s (~28.57 weeks),2012,03,09,si
536,delito_contra_la_salud,2012-03-09,2012-09-25,concedida,17280000s (~28.57 weeks),2012,03,09,si
536,lavado_de_dinero,2012-03-09,2012-09-25,concedida,17280000s (~28.57 weeks),2012,03,09,si
537,delito_sexual_menores,2012-03-10,2012-04-19,concedida,3456000s (~5.71 weeks),2012,03,10,si
538,trafico_de_personas,2012-03-12,2012-04-16,concedida,3024000s (~5 weeks),2012,03,12,si
539,asociacion_delictuosa,2012-03-14,2012-04-18,concedida,3024000s (~5 weeks),2012,03,14,si
539,delito_contra_la_salud,2012-03-14,2012-04-18,concedida,3024000s (~5 weeks),2012,03,14,si
539,lavado_de_dinero,2012-03-14,2012-04-18,concedida,3024000s (~5 weeks),2012,03,14,si
540,homicidio,2012-03-17,2012-05-14,concedida,5011200s (~8.29 weeks),2012,03,17,si
540,delito_con_arma_de_fuego,2012-03-17,2012-05-14,concedida,5011200s (~8.29 weeks),2012,03,17,si
541,trafico_de_personas,2012-03-20,2012-11-15,concedida,20736000s (~34.29 weeks),2012,03,20,si
541,delitos_en_materia_migratoria,2012-03-20,2012-11-15,concedida,20736000s (~34.29 weeks),2012,03,20,si
542,corrupcion_de_menores,2012-03-22,2012-04-18,concedida,2332800s (~3.86 weeks),2012,03,22,si
542,abuso_sexual_menores,2012-03-22,2012-04-18,concedida,2332800s (~3.86 weeks),2012,03,22,si
543,delito_sexual_menores,2012-03-22,2012-04-19,concedida,2419200s (~4 weeks),2012,03,22,si
544,homicidio,2012-03-23,2012-05-14,concedida,4492800s (~7.43 weeks),2012,03,23,si
544,homicidio,2012-03-23,2012-05-14,concedida,4492800s (~7.43 weeks),2012,03,23,si
544,delito_con_arma_de_fuego,2012-03-23,2012-05-14,concedida,4492800s (~7.43 weeks),2012,03,23,si
545,homicidio,2012-03-26,2012-05-31,concedida,5702400s (~9.43 weeks),2012,03,26,si
545,lesiones,2012-03-26,2012-05-31,concedida,5702400s (~9.43 weeks),2012,03,26,si
546,robo,2012-03-30,2012-05-14,concedida,3888000s (~6.43 weeks),2012,03,30,si
546,secuestro,2012-03-30,2012-05-14,concedida,3888000s (~6.43 weeks),2012,03,30,si
546,allanamiento_de_morada,2012-03-30,2012-05-14,concedida,3888000s (~6.43 weeks),2012,03,30,si
547,asociacion_delictuosa,2012-03-30,2012-11-01,concedida,18662400s (~30.86 weeks),2012,03,30,si
547,lavado_de_dinero,2012-03-30,2012-11-01,concedida,18662400s (~30.86 weeks),2012,03,30,si
547,delito_contra_la_salud,2012-03-30,2012-11-01,concedida,18662400s (~30.86 weeks),2012,03,30,si
548,delito_sexual_menores,2012-03-30,2013-07-18,concedida,41040000s (~1.3 years),2012,03,30,si
548,delito_con_arma_de_fuego,2012-03-30,2013-07-18,concedida,41040000s (~1.3 years),2012,03,30,si
549,homicidio,2012-04-02,2013-01-22,concedida,25488000s (~42.14 weeks),2012,04,02,si
549,abuso_sexual_menores,2012-04-02,2013-01-22,concedida,25488000s (~42.14 weeks),2012,04,02,si
549,abuso_infantil,2012-04-02,2013-01-22,concedida,25488000s (~42.14 weeks),2012,04,02,si
549,lesiones,2012-04-02,2013-01-22,concedida,25488000s (~42.14 weeks),2012,04,02,si
550,asociacion_delictuosa,2012-04-11,2012-07-03,concedida,7171200s (~11.86 weeks),2012,04,11,si
551,lavado_de_dinero,2012-04-12,2012-12-11,concedida,20995200s (~34.71 weeks),2012,04,12,si
552,homicidio,2012-04-12,2012-05-18,concedida,3110400s (~5.14 weeks),2012,04,12,si
553,homicidio,2012-04-13,2013-03-20,concedida,29462400s (~48.71 weeks),2012,04,13,si
554,homicidio,2012-04-14,2013-04-04,concedida,30672000s (~50.71 weeks),2012,04,14,si
555,homicidio,2012-04-18,2012-06-22,concedida,5616000s (~9.29 weeks),2012,04,18,si
556,asalto_sexual,2012-05-04,2012-06-08,concedida,3024000s (~5 weeks),2012,05,04,si
556,delito_sexual_menores,2012-05-04,2012-06-08,concedida,3024000s (~5 weeks),2012,05,04,si
557,lavado_de_dinero,2012-05-04,2014-04-08,concedida,60825600s (~1.93 years),2012,05,04,si
557,delito_contra_la_salud,2012-05-04,2014-04-08,concedida,60825600s (~1.93 years),2012,05,04,si
558,delito_contra_la_salud,2012-05-11,2012-12-18,concedida,19094400s (~31.57 weeks),2012,05,11,si
558,homicidio,2012-05-11,2012-12-18,concedida,19094400s (~31.57 weeks),2012,05,11,si
559,trata_de_personas,2012-05-16,2012-06-22,concedida,3196800s (~5.29 weeks),2012,05,16,si
559,trafico_de_personas,2012-05-16,2012-06-22,concedida,3196800s (~5.29 weeks),2012,05,16,si
559,lavado_de_dinero,2012-05-16,2012-06-22,concedida,3196800s (~5.29 weeks),2012,05,16,si
559,otros_delitos,2012-05-16,2012-06-22,concedida,3196800s (~5.29 weeks),2012,05,16,si
560,secuestro,2012-05-18,2012-08-03,concedida,6652800s (~11 weeks),2012,05,18,si
560,violacion,2012-05-18,2012-08-03,concedida,6652800s (~11 weeks),2012,05,18,si
561,homicidio,2012-05-24,2012-06-27,concedida,2937600s (~4.86 weeks),2012,05,24,si
562,homicidio,2012-05-24,2012-09-03,concedida,8812800s (~14.57 weeks),2012,05,24,si
563,agresion_sexual_contra_menor,2012-05-28,2012-07-17,concedida,4320000s (~7.14 weeks),2012,05,28,si
564,asociacion_delictuosa,2012-05-28,2013-12-05,concedida,48038400s (~1.52 years),2012,05,28,si
564,delito_contra_la_salud,2012-05-28,2013-12-05,concedida,48038400s (~1.52 years),2012,05,28,si
564,lavado_de_dinero,2012-05-28,2013-12-05,concedida,48038400s (~1.52 years),2012,05,28,si
564,delito_con_arma_de_fuego,2012-05-28,2013-12-05,concedida,48038400s (~1.52 years),2012,05,28,si
564,secuestro,2012-05-28,2013-12-05,concedida,48038400s (~1.52 years),2012,05,28,si
565,delito_contra_la_salud,2012-05-31,2013-12-05,concedida,47779200s (~1.51 years),2012,05,31,si
565,construccion_financiamiento_y_uso_de_un_tunel_que_cruza_una_frontera_internacional,2012-05-31,2013-12-05,concedida,47779200s (~1.51 years),2012,05,31,si
566,violacion,2012-05-31,2012-08-03,concedida,5529600s (~9.14 weeks),2012,05,31,si
567,delito_sexual_menores,2012-06-01,2012-09-11,concedida,8812800s (~14.57 weeks),2012,06,01,si
568,asociacion_delictuosa,2012-06-06,2013-01-28,concedida,20390400s (~33.71 weeks),2012,06,06,si
568,delito_contra_la_salud,2012-06-06,2013-01-28,concedida,20390400s (~33.71 weeks),2012,06,06,si
568,lavado_de_dinero,2012-06-06,2013-01-28,concedida,20390400s (~33.71 weeks),2012,06,06,si
569,posesion_ilegal_de_arma_de_fuego,2012-06-08,2012-09-04,concedida,7603200s (~12.57 weeks),2012,06,08,si
570,asociacion_delictuosa,2012-06-13,2013-01-22,concedida,19267200s (~31.86 weeks),2012,06,13,si
570,delito_contra_la_salud,2012-06-13,2013-01-22,concedida,19267200s (~31.86 weeks),2012,06,13,si
571,delito_contra_la_salud,2012-06-14,2012-10-03,concedida,9590400s (~15.86 weeks),2012,06,14,si
572,violacion,2012-06-15,2012-10-10,concedida,10108800s (~16.71 weeks),2012,06,15,si
572,lesiones,2012-06-15,2012-10-10,concedida,10108800s (~16.71 weeks),2012,06,15,si
572,homicidio,2012-06-15,2012-10-10,concedida,10108800s (~16.71 weeks),2012,06,15,si
573,abuso_sexual_menores,2012-06-18,2012-07-30,concedida,3628800s (~6 weeks),2012,06,18,si
573,otros_delitos,2012-06-18,2012-07-30,concedida,3628800s (~6 weeks),2012,06,18,si
574,asociacion_delictuosa,2012-06-28,2012-08-03,concedida,3110400s (~5.14 weeks),2012,06,28,si
574,delito_contra_la_salud,2012-06-28,2012-08-03,concedida,3110400s (~5.14 weeks),2012,06,28,si
574,lavado_de_dinero,2012-06-28,2012-08-03,concedida,3110400s (~5.14 weeks),2012,06,28,si
575,homicidio,2012-06-29,2013-03-07,concedida,21686400s (~35.86 weeks),2012,06,29,si
576,asociacion_delictuosa,2012-07-06,2014-03-28,concedida,54432000s (~1.72 years),2012,07,06,si
576,delito_contra_la_salud,2012-07-06,2014-03-28,concedida,54432000s (~1.72 years),2012,07,06,si
576,delito_contra_la_salud,2012-07-06,2014-03-28,concedida,54432000s (~1.72 years),2012,07,06,si
577,homicidio,2012-07-11,2013-02-25,concedida,19785600s (~32.71 weeks),2012,07,11,si
578,homicidio,2012-07-12,2012-12-07,concedida,12787200s (~21.14 weeks),2012,07,12,si
579,asociacion_delictuosa,2012-07-20,2012-10-03,concedida,6480000s (~10.71 weeks),2012,07,20,si
579,delito_contra_la_salud,2012-07-20,2012-10-03,concedida,6480000s (~10.71 weeks),2012,07,20,si
580,asociacion_delictuosa,2012-07-20,2012-10-04,concedida,6566400s (~10.86 weeks),2012,07,20,si
580,trata_de_personas,2012-07-20,2012-10-04,concedida,6566400s (~10.86 weeks),2012,07,20,si
580,trafico_de_personas,2012-07-20,2012-10-04,concedida,6566400s (~10.86 weeks),2012,07,20,si
580,lavado_de_dinero,2012-07-20,2012-10-04,concedida,6566400s (~10.86 weeks),2012,07,20,si
581,homicidio,2012-07-24,2012-10-29,concedida,8380800s (~13.86 weeks),2012,07,24,si
581,asociacion_delictuosa,2012-07-24,2012-10-29,concedida,8380800s (~13.86 weeks),2012,07,24,si
582,homicidio,2012-07-26,2012-10-03,concedida,5961600s (~9.86 weeks),2012,07,26,si
582,lesiones,2012-07-26,2012-10-03,concedida,5961600s (~9.86 weeks),2012,07,26,si
582,posesion_ilegal_de_arma_de_fuego,2012-07-26,2012-10-03,concedida,5961600s (~9.86 weeks),2012,07,26,si
583,abandono_lugar_homicidio,2012-07-27,2012-09-11,concedida,3974400s (~6.57 weeks),2012,07,27,si
583,homicidio,2012-07-27,2012-09-11,concedida,3974400s (~6.57 weeks),2012,07,27,si
584,trata_de_personas,2012-08-01,2016-09-29,concedida,131328000s (~4.16 years),2012,08,01,si
584,trafico_de_personas,2012-08-01,2016-09-29,concedida,131328000s (~4.16 years),2012,08,01,si
584,lavado_de_dinero,2012-08-01,2016-09-29,concedida,131328000s (~4.16 years),2012,08,01,si
584,otros_delitos,2012-08-01,2016-09-29,concedida,131328000s (~4.16 years),2012,08,01,si
585,asociacion_delictuosa,2012-08-02,2012-10-04,concedida,5443200s (~9 weeks),2012,08,02,si
585,delito_contra_la_salud,2012-08-02,2012-10-04,concedida,5443200s (~9 weeks),2012,08,02,si
586,delito_contra_la_salud,2012-08-03,2012-10-29,concedida,7516800s (~12.43 weeks),2012,08,03,si
587,homicidio,2012-08-03,2012-11-15,concedida,8985600s (~14.86 weeks),2012,08,03,si
588,homicidio,2012-08-10,2013-12-02,concedida,41385600s (~1.31 years),2012,08,10,si
589,asociacion_delictuosa,2012-08-14,2013-09-03,concedida,33264000s (~1.05 years),2012,08,14,si
589,delito_contra_la_salud,2012-08-14,2013-09-03,concedida,33264000s (~1.05 years),2012,08,14,si
590,violacion,2012-08-16,2013-01-10,concedida,12700800s (~21 weeks),2012,08,16,si
590,delito_sexual,2012-08-16,2013-01-10,concedida,12700800s (~21 weeks),2012,08,16,si
590,copula_oral_forzada,2012-08-16,2013-01-10,concedida,12700800s (~21 weeks),2012,08,16,si
590,secuestro,2012-08-16,2013-01-10,concedida,12700800s (~21 weeks),2012,08,16,si
590,violacion,2012-08-16,2013-01-10,concedida,12700800s (~21 weeks),2012,08,16,si
591,homicidio,2012-08-17,2012-10-30,concedida,6393600s (~10.57 weeks),2012,08,17,si
592,homicidio,2012-08-17,2012-09-25,concedida,3369600s (~5.57 weeks),2012,08,17,si
592,delito_sexual,2012-08-17,2012-09-25,concedida,3369600s (~5.57 weeks),2012,08,17,si
592,delito_sexual,2012-08-17,2012-09-25,concedida,3369600s (~5.57 weeks),2012,08,17,si
592,allanamiento_de_morada,2012-08-17,2012-09-25,concedida,3369600s (~5.57 weeks),2012,08,17,si
593,asociacion_delictuosa,2012-08-23,2012-11-26,concedida,8208000s (~13.57 weeks),2012,08,23,si
593,delito_contra_la_salud,2012-08-23,2012-11-26,concedida,8208000s (~13.57 weeks),2012,08,23,si
594,asociacion_delictuosa,2012-08-31,2012-11-30,concedida,7862400s (~13 weeks),2012,08,31,si
594,delito_contra_la_salud,2012-08-31,2012-11-30,concedida,7862400s (~13 weeks),2012,08,31,si
595,violacion,2012-08-31,2012-10-02,concedida,2764800s (~4.57 weeks),2012,08,31,si
595,abuso_sexual_menores,2012-08-31,2012-10-02,concedida,2764800s (~4.57 weeks),2012,08,31,si
596,asociacion_delictuosa,2012-08-31,2012-12-18,concedida,9417600s (~15.57 weeks),2012,08,31,si
596,delito_contra_la_salud,2012-08-31,2012-12-18,concedida,9417600s (~15.57 weeks),2012,08,31,si
596,lavado_de_dinero,2012-08-31,2012-12-18,concedida,9417600s (~15.57 weeks),2012,08,31,si
597,asociacion_delictuosa,2012-09-03,2014-10-22,concedida,67305600s (~2.13 years),2012,09,03,si
597,lavado_de_dinero,2012-09-03,2014-10-22,concedida,67305600s (~2.13 years),2012,09,03,si
597,delito_contra_la_salud,2012-09-03,2014-10-22,concedida,67305600s (~2.13 years),2012,09,03,si
598,asociacion_delictuosa,2012-09-10,2013-05-20,concedida,21772800s (~36 weeks),2012,09,10,si
598,secuestro,2012-09-10,2013-05-20,concedida,21772800s (~36 weeks),2012,09,10,si
598,homicidio,2012-09-10,2013-05-20,concedida,21772800s (~36 weeks),2012,09,10,si
599,abuso_sexual_menores,2012-09-10,2012-10-15,concedida,3024000s (~5 weeks),2012,09,10,si
600,homicidio,2012-09-20,2012-11-13,concedida,4665600s (~7.71 weeks),2012,09,20,si
601,allanamiento_de_morada,2012-09-21,2012-11-28,concedida,5875200s (~9.71 weeks),2012,09,21,si
601,delitos_sexuales,2012-09-21,2012-11-28,concedida,5875200s (~9.71 weeks),2012,09,21,si
602,homicidio,2012-09-26,2012-11-13,concedida,4147200s (~6.86 weeks),2012,09,26,si
602,lesiones,2012-09-26,2012-11-13,concedida,4147200s (~6.86 weeks),2012,09,26,si
602,abuso_sexual_menores,2012-09-26,2012-11-13,concedida,4147200s (~6.86 weeks),2012,09,26,si
603,asociacion_delictuosa,2012-10-01,2013-02-01,concedida,10627200s (~17.57 weeks),2012,10,01,si
603,delito_contra_la_salud,2012-10-01,2013-02-01,concedida,10627200s (~17.57 weeks),2012,10,01,si
604,trafico_de_armas,2012-10-03,2012-11-30,concedida,5011200s (~8.29 weeks),2012,10,03,si
604,delito_con_arma_de_fuego,2012-10-03,2012-11-30,concedida,5011200s (~8.29 weeks),2012,10,03,si
605,asociacion_delictuosa,2012-10-05,2012-11-13,concedida,3369600s (~5.57 weeks),2012,10,05,si
605,delito_contra_la_salud,2012-10-05,2012-11-13,concedida,3369600s (~5.57 weeks),2012,10,05,si
606,asociacion_delictuosa,2012-10-05,2012-11-30,concedida,4838400s (~8 weeks),2012,10,05,si
606,delito_contra_la_salud,2012-10-05,2012-11-30,concedida,4838400s (~8 weeks),2012,10,05,si
606,lavado_de_dinero,2012-10-05,2012-11-30,concedida,4838400s (~8 weeks),2012,10,05,si
606,delito_con_arma_de_fuego,2012-10-05,2012-11-30,concedida,4838400s (~8 weeks),2012,10,05,si
607,homicidio,2012-10-09,2014-03-11,concedida,44755200s (~1.42 years),2012,10,09,si
608,delincuencia_organizada,2012-10-12,2013-04-12,concedida,15724800s (~26 weeks),2012,10,12,si
608,delito_contra_la_salud,2012-10-12,2013-04-12,concedida,15724800s (~26 weeks),2012,10,12,si
608,lavado_de_dinero,2012-10-12,2013-04-12,concedida,15724800s (~26 weeks),2012,10,12,si
608,delito_con_arma_de_fuego,2012-10-12,2013-04-12,concedida,15724800s (~26 weeks),2012,10,12,si
608,homicidio,2012-10-12,2013-04-12,concedida,15724800s (~26 weeks),2012,10,12,si
608,secuestro,2012-10-12,2013-04-12,concedida,15724800s (~26 weeks),2012,10,12,si
609,asociacion_delictuosa,2012-10-12,2013-09-27,concedida,30240000s (~50 weeks),2012,10,12,si
609,lavado_de_dinero,2012-10-12,2013-09-27,concedida,30240000s (~50 weeks),2012,10,12,si
609,delito_contra_la_salud,2012-10-12,2013-04-27,concedida,17020800s (~28.14 weeks),2012,10,12,si
610,delito_contra_la_salud,2012-10-19,2012-12-11,concedida,4579200s (~7.57 weeks),2012,10,19,si
611,asociacion_delictuosa,2012-10-26,2014-02-27,concedida,42249600s (~1.34 years),2012,10,26,si
611,lavado_de_dinero,2012-10-26,2014-02-27,concedida,42249600s (~1.34 years),2012,10,26,si
611,delito_contra_la_salud,2012-10-26,2014-02-27,concedida,42249600s (~1.34 years),2012,10,26,si
612,asociacion_delictuosa,2012-10-26,2013-04-12,concedida,14515200s (~24 weeks),2012,10,26,si
612,lavado_de_dinero,2012-10-26,2013-04-12,concedida,14515200s (~24 weeks),2012,10,26,si
612,delito_contra_la_salud,2012-10-26,2013-04-12,concedida,14515200s (~24 weeks),2012,10,26,si
613,asociacion_delictuosa,2012-10-26,2013-01-28,concedida,8121600s (~13.43 weeks),2012,10,26,si
613,lavado_de_dinero,2012-10-26,2013-01-28,concedida,8121600s (~13.43 weeks),2012,10,26,si
613,delito_contra_la_salud,2012-10-26,2013-01-28,concedida,8121600s (~13.43 weeks),2012,10,26,si
614,asalto_sexual,2012-10-31,2012-12-07,concedida,3196800s (~5.29 weeks),2012,10,31,si
615,homicidio,2012-10-31,2013-07-18,concedida,22464000s (~37.14 weeks),2012,10,31,si
616,asociacion_delictuosa,2012-11-01,2013-07-18,concedida,22377600s (~37 weeks),2012,11,01,si
616,delito_contra_la_salud,2012-11-01,2013-07-18,concedida,22377600s (~37 weeks),2012,11,01,si
616,lavado_de_dinero,2012-11-01,2013-07-18,concedida,22377600s (~37 weeks),2012,11,01,si
616,asociacion_delictuosa,2012-11-01,2013-07-18,concedida,22377600s (~37 weeks),2012,11,01,si
617,asociacion_delictuosa,2012-11-01,2014-05-02,concedida,47260800s (~1.5 years),2012,11,01,si
617,delito_contra_la_salud,2012-11-01,2014-05-02,concedida,47260800s (~1.5 years),2012,11,01,si
